"date_time","tempinf","humidityin","baromrelin","baromabsin","tempf","battout","humidity","winddir","windspeedmph","windgustmph","maxdailygust","hourlyrainin","eventrainin","dailyrainin","weeklyrainin","monthlyrainin","totalrainin","solarradiation","uv","batt_co2","feelsLike","dewPoint","feelsLikein","dewPointin","lastRain","loc","tempc","tempinc","feelsLikec","feelsLikeinc","dewPointc","dewPointinc"
2021-10-07 05:45:00,77.4,59,30.479,30.092,66.4,1,83,175,0,0,5.8,0,0,0,0,7.681,58.299,0,0,1,66.4,61.07,77.6,61.9,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.11,25.22,19.11,25.33,16.15,16.61
2021-10-07 05:50:00,77.4,60,30.476,30.089,66.4,1,82,174,0.7,1.1,5.8,0,0,0,0,7.681,58.299,0,0,1,66.4,60.73,77.7,62.4,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.11,25.22,19.11,25.39,15.96,16.89
2021-10-07 05:55:00,77.4,60,30.476,30.089,66.4,1,82,180,0,0,5.8,0,0,0,0,7.681,58.299,0.85,0,1,66.4,60.73,77.7,62.4,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.11,25.22,19.11,25.39,15.96,16.89
2021-10-07 06:00:00,77.4,60,30.482,30.095,66.4,1,82,177,0.2,1.1,5.8,0,0,0,0,7.681,58.299,1.71,0,1,66.4,60.73,77.7,62.4,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.11,25.22,19.11,25.39,15.96,16.89
2021-10-07 06:05:00,77.4,60,30.476,30.089,66.4,1,82,193,0.7,1.1,5.8,0,0,0,0,7.681,58.299,3.43,0,1,66.4,60.73,77.7,62.4,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.11,25.22,19.11,25.39,15.96,16.89
2021-10-07 06:10:00,77.5,60,30.479,30.092,66.4,1,82,132,0.2,1.1,5.8,0,0,0,0,7.681,58.299,4.28,0,1,66.4,60.73,77.8,62.5,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.11,25.28,19.11,25.44,15.96,16.94
2021-10-07 06:15:00,77.5,60,30.488,30.101,66.4,1,82,114,1.1,1.1,5.8,0,0,0,0,7.681,58.299,4.28,0,1,66.4,60.73,77.8,62.5,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.11,25.28,19.11,25.44,15.96,16.94
2021-10-07 06:20:00,77.7,60,30.485,30.098,66.4,1,82,132,1.1,1.1,5.8,0,0,0,0,7.681,58.299,4.28,0,1,66.4,60.73,78,62.7,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.11,25.39,19.11,25.56,15.96,17.06
2021-10-07 06:25:00,77.7,61,30.479,30.092,66.4,1,81,263,0.7,1.1,5.8,0,0,0,0,7.681,58.299,5.63,0,1,66.4,60.39,78,63.2,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.11,25.39,19.11,25.56,15.77,17.33
2021-10-07 06:30:00,77.5,61,30.485,30.098,66.4,1,81,205,0.9,1.1,5.8,0,0,0,0,7.681,58.299,8.19,0,1,66.4,60.39,77.8,63,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.11,25.28,19.11,25.44,15.77,17.22
2021-10-07 06:35:00,77.7,61,30.491,30.104,66.6,1,81,196,0.2,1.1,5.8,0,0,0,0,7.681,58.299,11.25,0,1,66.6,60.58,78,63.2,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.22,25.39,19.22,25.56,15.88,17.33
2021-10-07 06:40:00,77.7,61,30.485,30.098,66.7,1,81,170,0.7,2.2,5.8,0,0,0,0,7.681,58.299,12.97,0,1,66.7,60.68,78,63.2,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.28,25.39,19.28,25.56,15.93,17.33
2021-10-07 06:45:00,77.7,61,30.488,30.101,66.7,1,81,175,0,0,5.8,0,0,0,0,7.681,58.299,9.54,0,1,66.7,60.68,78,63.2,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.28,25.39,19.28,25.56,15.93,17.33
2021-10-07 06:50:00,77.7,61,30.493,30.107,66.9,1,81,309,0.9,1.1,5.8,0,0,0,0,7.681,58.299,12.48,0,1,66.9,60.87,78,63.2,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.39,25.39,19.39,25.56,16.04,17.33
2021-10-07 06:55:00,77.7,61,30.488,30.101,66.9,1,81,212,0.7,1.1,5.8,0,0,0,0,7.681,58.299,16.39,0,1,66.9,60.87,78,63.2,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.39,25.39,19.39,25.56,16.04,17.33
2021-10-07 07:00:00,77.9,61,30.496,30.11,66.9,1,80,45,0,0,5.8,0,0,0,0,7.681,58.299,17.73,0,1,66.9,60.52,78.3,63.3,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.39,25.5,19.39,25.72,15.84,17.39
2021-10-07 07:05:00,77.9,61,30.496,30.11,67.1,1,80,218,0.9,1.1,5.8,0,0,0,0,7.681,58.299,18.6,0,1,67.1,60.72,78.3,63.3,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.5,25.5,19.5,25.72,15.96,17.39
2021-10-07 07:10:00,77.9,61,30.491,30.104,67.1,1,80,182,0.2,1.1,5.8,0,0,0,0,7.681,58.299,19.94,0,1,67.1,60.72,78.3,63.3,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.5,25.5,19.5,25.72,15.96,17.39
2021-10-07 07:15:00,77.7,62,30.493,30.107,67.1,1,79,131,0.9,1.1,5.8,0,0,0,0,7.681,58.299,19.45,0,1,67.1,60.36,78.1,63.6,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.5,25.39,19.5,25.61,15.76,17.56
2021-10-07 07:20:00,77.7,62,30.499,30.113,67.1,1,79,175,0.9,1.1,5.8,0,0,0,0,7.681,58.299,18.11,0,1,67.1,60.36,78.1,63.6,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.5,25.39,19.5,25.61,15.76,17.56
2021-10-07 07:25:00,77.7,62,30.493,30.107,67.3,1,79,184,0.4,1.1,5.8,0,0,0,0,7.681,58.299,20.31,0,1,67.3,60.56,78.1,63.6,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.61,25.39,19.61,25.61,15.87,17.56
2021-10-07 07:30:00,77.7,62,30.499,30.113,67.6,1,79,181,0.2,1.1,5.8,0,0,0,0,7.681,58.299,23.85,0,1,67.6,60.85,78.1,63.6,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.78,25.39,19.78,25.61,16.03,17.56
2021-10-07 07:35:00,77.9,62,30.496,30.11,67.5,1,79,46,1.8,2.2,5.8,0,0,0,0,7.681,58.299,27.28,0,1,67.5,60.75,78.3,63.8,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.72,25.5,19.72,25.72,15.97,17.67
2021-10-07 07:40:00,77.9,63,30.496,30.11,67.5,1,79,101,1.1,1.1,5.8,0,0,0,0,7.681,58.299,36.33,0,1,67.5,60.75,78.4,64.3,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.72,25.5,19.72,25.78,15.97,17.94
2021-10-07 07:45:00,77.9,64,30.491,30.104,67.5,1,79,46,1.3,2.2,5.8,0,0,0,0,7.681,58.299,39.88,0,1,67.5,60.75,78.4,64.7,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.72,25.5,19.72,25.78,15.97,18.17
2021-10-07 07:50:00,78.1,64,30.496,30.11,67.5,1,79,338,1.6,2.2,5.8,0,0,0,0,7.681,58.299,40.24,0,1,67.5,60.75,78.6,64.9,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.72,25.61,19.72,25.89,15.97,18.28
2021-10-07 07:55:00,76.8,61,30.496,30.11,67.5,1,78,99,0.9,2.2,5.8,0,0,0,0,7.681,58.299,43.8,0,1,67.5,60.39,77,62.3,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.72,24.89,19.72,25,15.77,16.83
2021-10-07 08:00:00,75.2,62,30.499,30.113,67.6,1,78,112,0.7,1.1,5.8,0,0,0,0,7.681,58.299,59.33,0,1,67.6,60.49,75.3,61.3,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.78,24,19.78,24.06,15.83,16.28
2021-10-07 08:05:00,74.3,63,30.493,30.107,67.8,1,78,141,1.1,1.1,5.8,0,0,0,0,7.681,58.299,70.71,0,1,67.8,60.68,74.4,60.9,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",19.89,23.5,19.89,23.56,15.93,16.06
2021-10-07 08:10:00,73.9,63,30.493,30.107,68.2,1,77,166,0,0,5.8,0,0,0,0,7.681,58.299,68.87,0,1,68.34,60.71,74,60.5,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",20.11,23.28,20.19,23.33,15.95,15.83
2021-10-07 08:15:00,73.9,64,30.496,30.11,68.2,1,77,117,0.2,1.1,5.8,0,0,0,0,7.681,58.299,71.07,0,1,68.34,60.71,74,60.9,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",20.11,23.28,20.19,23.33,15.95,16.06
2021-10-07 08:20:00,73.6,64,30.496,30.11,68.2,1,77,208,0.2,1.1,5.8,0,0,0,0,7.681,58.299,70.22,0,1,68.34,60.71,73.7,60.7,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",20.11,23.11,20.19,23.17,15.95,15.94
2021-10-07 08:25:00,73.6,64,30.496,30.11,68.5,1,77,273,1.1,1.1,5.8,0,0,0,0,7.681,58.299,64.96,0,1,68.67,61,73.7,60.7,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",20.28,23.11,20.37,23.17,16.11,15.94
2021-10-07 08:30:00,73.2,64,30.493,30.107,68.4,1,76,171,0.9,1.1,5.8,0,0,0,0,7.681,58.299,79.76,0,1,68.51,60.53,73.2,60.3,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",20.22,22.89,20.28,22.89,15.85,15.72
2021-10-07 08:35:00,73.2,64,30.493,30.107,68.5,1,76,84,0.7,1.1,5.8,0,0,0,0,7.681,58.299,78.41,0,1,68.62,60.63,73.2,60.3,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",20.28,22.89,20.34,22.89,15.91,15.72
2021-10-07 08:40:00,73,64,30.493,30.107,68.5,1,76,55,1.1,1.1,5.8,0,0,0,0,7.681,58.299,94.56,0,1,68.62,60.63,73,60.1,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",20.28,22.78,20.34,22.78,15.91,15.61
2021-10-07 08:45:00,73,64,30.493,30.107,68.7,1,75,3,2,2.2,5.8,0,0,0,0,7.681,58.299,92.36,0,1,68.8,60.45,73,60.1,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",20.39,22.78,20.44,22.78,15.81,15.61
2021-10-07 08:50:00,73,65,30.496,30.11,68.9,1,75,181,0.7,1.1,5.8,0,0,0,0,7.681,58.299,102.76,1,1,69.02,60.64,73.1,60.5,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",20.5,22.78,20.57,22.83,15.91,15.83
2021-10-07 08:55:00,73,64,30.491,30.104,69.1,1,74,165,1.3,2.2,5.8,0,0,0,0,7.681,58.299,127.1,1,1,69.19,60.45,73,60.1,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080af61|9e464b13af3a3594c785f532ad6b3e65-1633478400000.json",20.61,22.78,20.66,22.78,15.81,15.61
2021-10-07 09:00:00,73.2,64,30.491,30.104,69.4,1,74,96,0.9,1.1,5.8,0,0,0,0,7.681,58.299,137.51,1,1,69.52,60.74,73.2,60.3,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",20.78,22.89,20.84,22.89,15.97,15.72
2021-10-07 09:05:00,73,64,30.491,30.104,69.8,1,73,74,1.1,1.1,5.8,0,0,0,0,7.681,58.299,134.44,1,1,69.91,60.74,73,60.1,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21,22.78,21.06,22.78,15.97,15.61
2021-10-07 09:10:00,73.2,64,30.491,30.104,69.8,1,73,197,0.2,1.1,5.8,0,0,0,0,7.681,58.299,123.56,1,1,69.91,60.74,73.2,60.3,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21,22.89,21.06,22.89,15.97,15.72
2021-10-07 09:15:00,73.2,64,30.493,30.107,69.8,1,73,184,1.3,2.2,5.8,0,0,0,0,7.681,58.299,192.07,1,1,69.91,60.74,73.2,60.3,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21,22.89,21.06,22.89,15.97,15.72
2021-10-07 09:20:00,73.4,65,30.491,30.104,70,1,72,233,0.7,1.1,5.8,0,0,0,0,7.681,58.299,147.9,1,1,70.08,60.55,73.5,60.9,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.11,23,21.16,23.06,15.86,16.06
2021-10-07 09:25:00,73.6,65,30.485,30.098,70.3,1,72,182,0.2,1.1,5.8,0,0,0,0,7.681,58.299,140.93,1,1,70.41,60.84,73.7,61.1,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.28,23.11,21.34,23.17,16.02,16.17
2021-10-07 09:30:00,73.6,65,30.482,30.095,70.3,1,71,50,2,2.2,5.8,0,0,0,0,7.681,58.299,107.9,1,1,70.37,60.44,73.7,61.1,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.28,23.11,21.32,23.17,15.8,16.17
2021-10-07 09:35:00,73.6,64,30.485,30.098,70.2,1,72,195,1.6,2.2,5.8,0,0,0,0,7.681,58.299,101.9,1,1,70.3,60.74,73.7,60.7,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.22,23.11,21.28,23.17,15.97,15.94
2021-10-07 09:40:00,73.6,64,30.488,30.101,70.5,1,72,204,0.7,1.1,5.8,0,0,0,0,7.681,58.299,111.82,1,1,70.63,61.03,73.7,60.7,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.39,23.11,21.46,23.17,16.13,15.94
2021-10-07 09:45:00,73.4,64,30.488,30.101,70.5,1,72,197,0.2,1.1,5.8,0,0,0,0,7.681,58.299,102.27,1,1,70.63,61.03,73.4,60.5,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.39,23,21.46,23,16.13,15.83
2021-10-07 09:50:00,73.8,64,30.488,30.101,70.9,1,71,72,0.4,1.1,5.8,0,0,0,0,7.681,58.299,97.5,0,1,71.03,61.02,73.9,60.8,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.61,23.22,21.68,23.28,16.12,16
2021-10-07 09:55:00,74.1,64,30.485,30.098,70.9,1,71,190,0.2,1.1,5.8,0,0,0,0,7.681,58.299,114.87,1,1,71.03,61.02,74.2,61.1,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.61,23.39,21.68,23.44,16.12,16.17
2021-10-07 10:00:00,74.5,63,30.488,30.101,70.7,1,71,338,2.5,3.4,5.8,0,0,0,0,7.681,58.299,111.82,1,1,70.81,60.82,74.6,61.1,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.5,23.61,21.56,23.67,16.01,16.17
2021-10-07 10:05:00,74.5,63,30.488,30.101,70.5,1,71,181,0,0,5.8,0,0,0,0,7.681,58.299,120.5,1,1,70.59,60.63,74.6,61.1,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.39,23.61,21.44,23.67,15.91,16.17
2021-10-07 10:10:00,74.7,63,30.482,30.095,71.2,1,71,242,0.7,1.1,5.8,0,0,0,0,7.681,58.299,144.85,1,1,71.36,61.3,74.8,61.3,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.78,23.72,21.87,23.78,16.28,16.28
2021-10-07 10:15:00,74.8,63,30.485,30.098,71.4,1,70,185,0,0,5.8,0,0,0,0,7.681,58.299,145.21,1,1,71.53,61.09,74.9,61.3,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.89,23.78,21.96,23.83,16.16,16.28
2021-10-07 10:20:00,75,62,30.485,30.098,71.6,1,70,181,1.1,1.1,5.8,0,0,0,0,7.681,58.299,132.24,1,1,71.75,61.28,75.1,61.1,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",22,23.89,22.08,23.94,16.27,16.17
2021-10-07 10:25:00,75,62,30.482,30.095,71.2,1,70,175,0,0,5.8,0,0,0,0,7.681,58.299,113.65,1,1,71.31,60.9,75.1,61.1,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.78,23.89,21.84,23.94,16.06,16.17
2021-10-07 10:30:00,74.8,62,30.482,30.095,71.4,1,70,181,0.4,1.1,5.8,0,0,0,0,7.681,58.299,101.05,1,1,71.53,61.09,74.9,60.9,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.89,23.78,21.96,23.83,16.16,16.06
2021-10-07 10:35:00,74.8,62,30.488,30.101,71.1,1,71,312,1.8,2.2,5.8,0,0,0,0,7.681,58.299,91.02,0,1,71.25,61.21,74.9,60.9,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.72,23.78,21.81,23.83,16.23,16.06
2021-10-07 10:40:00,74.5,62,30.479,30.092,71.1,1,71,181,0,0,5.8,0,0,0,0,7.681,58.299,88.45,0,1,71.25,61.21,74.6,60.6,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.72,23.61,21.81,23.67,16.23,15.89
2021-10-07 10:45:00,74.5,63,30.476,30.089,71.1,1,71,195,0,0,5.8,0,0,0,0,7.681,58.299,82.33,0,1,71.25,61.21,74.6,61.1,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.72,23.61,21.81,23.67,16.23,16.17
2021-10-07 10:50:00,74.3,63,30.482,30.095,71.1,1,71,182,0,0,5.8,0,0,0,0,7.681,58.299,101.9,1,1,71.25,61.21,74.4,60.9,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.72,23.5,21.81,23.56,16.23,16.06
2021-10-07 10:55:00,74.3,63,30.473,30.086,71.1,1,71,208,0.9,1.1,5.8,0,0,0,0,7.681,58.299,85.02,0,1,71.25,61.21,74.4,60.9,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.72,23.5,21.81,23.56,16.23,16.06
2021-10-07 11:00:00,74.3,63,30.476,30.089,71.1,1,71,187,0.2,1.1,5.8,0,0,0,0,7.681,58.299,73.28,0,1,71.25,61.21,74.4,60.9,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.72,23.5,21.81,23.56,16.23,16.06
2021-10-07 11:05:00,73.9,63,30.47,30.083,71.1,1,71,86,0.7,1.1,5.8,0,0,0,0,7.681,58.299,74.14,0,1,71.25,61.21,74,60.5,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.72,23.28,21.81,23.33,16.23,15.83
2021-10-07 11:10:00,73.9,63,30.476,30.089,71.1,1,71,188,0.9,1.1,5.8,0,0,0,0,7.681,58.299,67.16,0,1,71.25,61.21,74,60.5,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.72,23.28,21.81,23.33,16.23,15.83
2021-10-07 11:15:00,73.9,64,30.473,30.086,71.2,1,71,199,1.3,2.2,5.8,0,0,0,0,7.681,58.299,63.24,0,1,71.36,61.3,74,60.9,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.78,23.28,21.87,23.33,16.28,16.06
2021-10-07 11:20:00,73.9,64,30.473,30.086,71.2,1,71,187,0,0,5.8,0,0,0,0,7.681,58.299,63.73,0,1,71.36,61.3,74,60.9,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.78,23.28,21.87,23.33,16.28,16.06
2021-10-07 11:25:00,73.9,64,30.473,30.086,71.4,1,71,182,0,0,5.8,0,0,0,0,7.681,58.299,75.85,0,1,71.58,61.49,74,60.9,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.89,23.28,21.99,23.33,16.38,16.06
2021-10-07 11:30:00,73.8,64,30.47,30.083,71.6,1,70,183,0,0,5.8,0,0,0,0,7.681,58.299,69.73,0,1,71.75,61.28,73.9,60.8,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",22,23.22,22.08,23.28,16.27,16
2021-10-07 11:35:00,73.8,64,30.476,30.089,71.2,1,71,185,0,0,5.8,0,0,0,0,7.681,58.299,78.41,0,1,71.36,61.3,73.9,60.8,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.78,23.22,21.87,23.28,16.28,16
2021-10-07 11:40:00,73.6,64,30.47,30.083,71.4,1,71,195,0.9,2.2,5.8,0,0,0,0,7.681,58.299,85.88,0,1,71.58,61.49,73.7,60.7,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.89,23.11,21.99,23.17,16.38,15.94
2021-10-07 11:45:00,73.8,64,30.461,30.074,71.1,1,72,207,1.6,2.2,5.8,0,0,0,0,7.681,58.299,117.07,1,1,71.29,61.6,73.9,60.8,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.72,23.22,21.83,23.28,16.44,16
2021-10-07 11:50:00,73.9,64,30.461,30.074,71.1,1,72,191,0.4,1.1,5.8,0,0,0,0,7.681,58.299,98.85,0,1,71.29,61.6,74,60.9,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.72,23.28,21.83,23.33,16.44,16.06
2021-10-07 11:55:00,73.9,64,30.467,30.08,71.4,1,72,183,0,0,5.8,0,0,0,0,7.681,58.299,109.73,1,1,71.62,61.89,74,60.9,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.89,23.28,22.01,23.33,16.61,16.06
2021-10-07 12:00:00,74.1,64,30.458,30.071,71.4,1,72,203,0.4,1.1,5.8,0,0,0,0,7.681,58.299,163.44,1,1,71.62,61.89,74.2,61.1,"2021-10-02T12:31:00.000Z","123394dba98c6ae8b6d9aa500080abb1|9e464b13af3a3594c785f532ad6b3e65-1633564800000.json",21.89,23.39,22.01,23.44,16.61,16.17
